hostAddress,port,ipProtocol,appProtocol,totalIdentities,totalHits,totalAllowed,totalBlocked,associatedPrivateResources,firstSeen,lastSeen,label
10.108.11.99,65430,UDP,stun-nat,1,1,1,0,,21/05/2025 5:15:46 BST,21/05/2025 5:15:46 BST,NOT_REVIEWED
10.108.11.99,60375,UDP,stun-nat,1,1,1,0,,21/05/2025 6:02:07 BST,21/05/2025 6:02:07 BST,NOT_REVIEWED
10.108.11.99,65430,UDP,stun-nat,1,1,1,0,,21/05/2025 5:15:46 BST,21/05/2025 5:15:46 BST,NOT_REVIEWED
10.108.11.99,60375,UDP,stun-nat,1,1,1,0,,21/05/2025 6:02:07 BST,21/05/2025 6:02:07 BST,NOT_REVIEWED
10.110.1.1,137,UDP,netbios-ns,1,1,1,0,,02/05/2025 16:39:03 BST,02/05/2025 16:39:03 BST,NOT_REVIEWED
10.110.1.2,137,UDP,netbios-ns,1,1,1,0,,02/05/2025 16:39:09 BST,02/05/2025 16:39:09 BST,NOT_REVIEWED
10.110.1.98,5900,UDP,,1,2,2,0,,13/05/2025 14:41:07 BST,15/05/2025 10:18:24 BST,NOT_REVIEWED
10.110.3.1,137,UDP,netbios-ns,1,3,3,0,,16/05/2025 15:25:27 BST,16/05/2025 16:11:43 BST,NOT_REVIEWED
10.112.120.1,22,TCP,ssh,1,1,1,0,,16/05/2025 16:34:02 BST,16/05/2025 16:34:02 BST,NOT_REVIEWED
10.114.2.1,137,UDP,netbios-ns,1,3,3,0,,16/05/2025 15:25:21 BST,16/05/2025 16:11:37 BST,NOT_REVIEWED
10.117.117.49,49662,UDP,stun-nat,1,1,1,0,,30/04/2025 8:23:34 BST,30/04/2025 8:23:34 BST,NOT_REVIEWED
10.117.117.49,57108,UDP,stun-nat,1,1,1,0,,30/04/2025 8:23:34 BST,30/04/2025 8:23:34 BST,NOT_REVIEWED
10.117.117.49,34787,UDP,stun-nat,1,1,1,0,,30/04/2025 8:14:34 BST,30/04/2025 8:14:34 BST,NOT_REVIEWED
10.117.117.49,36497,UDP,stun-nat,1,1,1,0,,30/04/2025 8:11:24 BST,30/04/2025 8:11:24 BST,NOT_REVIEWED
10.117.223.181,38611,UDP,stun-nat,1,1,1,0,,30/04/2025 8:01:38 BST,30/04/2025 8:01:38 BST,NOT_REVIEWED
10.117.223.181,38611,UDP,stun-nat,1,1,1,0,,30/04/2025 8:01:38 BST,30/04/2025 8:01:38 BST,NOT_REVIEWED
10.119.0.196,3389,TCP,RDP,1,1,1,0,,28/05/2025 15:06:07 BST,28/05/2025 15:06:07 BST,NOT_REVIEWED
10.119.13.58,443,TCP,https,3,11,11,0,,16/05/2025 21:48:21 BST,29/05/2025 17:01:47 BST,NOT_REVIEWED
10.119.13.58,443,TCP,,3,8,8,0,,16/05/2025 21:29:09 BST,29/05/2025 16:54:25 BST,NOT_REVIEWED
10.119.13.58,443,TCP,,3,7,7,0,,06/05/2025 14:15:06 BST,29/05/2025 9:06:19 BST,NOT_REVIEWED
10.12.12.219,53540,UDP,stun-nat,1,1,1,0,,30/04/2025 8:07:24 BST,30/04/2025 8:07:24 BST,NOT_REVIEWED
10.12.12.219,53540,UDP,stun-nat,1,1,1,0,,30/04/2025 8:07:24 BST,30/04/2025 8:07:24 BST,NOT_REVIEWED
10.12.13.24,55839,UDP,stun-nat,1,1,1,0,,30/04/2025 16:53:54 BST,30/04/2025 16:53:54 BST,NOT_REVIEWED
10.12.13.24,55839,UDP,stun-nat,1,1,1,0,,30/04/2025 16:53:54 BST,30/04/2025 16:53:54 BST,NOT_REVIEWED
10.12.13.24,61181,UDP,stun-nat,1,1,1,0,,30/04/2025 16:44:37 BST,30/04/2025 16:44:37 BST,NOT_REVIEWED
10.12.13.24,61181,UDP,stun-nat,1,1,1,0,,30/04/2025 16:44:37 BST,30/04/2025 16:44:37 BST,NOT_REVIEWED
10.12.13.24,61181,UDP,stun-nat,1,1,1,0,,30/04/2025 16:44:37 BST,30/04/2025 16:44:37 BST,NOT_REVIEWED
10.12.13.24,54893,UDP,stun-nat,1,1,1,0,,30/04/2025 16:48:57 BST,30/04/2025 16:48:57 BST,NOT_REVIEWED
10.12.13.24,54893,UDP,stun-nat,1,1,1,0,,30/04/2025 16:48:57 BST,30/04/2025 16:48:57 BST,NOT_REVIEWED
10.12.13.24,60004,UDP,stun-nat,1,1,1,0,,30/04/2025 16:50:14 BST,30/04/2025 16:50:14 BST,NOT_REVIEWED
10.122.98.113,5508,TCP,,102,33765,33765,0,,30/04/2025 1:00:18 BST,30/05/2025 0:59:58 BST,NOT_REVIEWED
10.122.98.113,8037,UDP,,97,12642,12642,0,,30/04/2025 1:01:49 BST,30/05/2025 0:58:23 BST,NOT_REVIEWED
10.122.98.113,8037,TCP,HTTP/2,11,22,22,0,,08/05/2025 10:06:23 BST,28/05/2025 22:05:33 BST,NOT_REVIEWED
10.122.98.113,5508,TCP,,3,7,7,0,,22/05/2025 20:44:42 BST,28/05/2025 23:33:56 BST,NOT_REVIEWED
10.122.98.113,8037,TCP,,2,2,2,0,,30/04/2025 18:09:35 BST,23/05/2025 15:53:35 BST,NOT_REVIEWED
10.122.98.139,5508,TCP,,101,33302,33302,0,,30/04/2025 1:00:32 BST,30/05/2025 0:59:11 BST,NOT_REVIEWED
10.122.98.139,8037,UDP,,98,12651,12651,0,,30/04/2025 1:01:49 BST,30/05/2025 0:58:23 BST,NOT_REVIEWED
10.122.98.139,8037,TCP,HTTP/2,13,20,20,0,,08/05/2025 11:02:55 BST,14/05/2025 14:42:24 BST,NOT_REVIEWED
10.122.98.139,8037,TCP,,4,7,7,0,,07/05/2025 15:31:10 BST,29/05/2025 0:07:58 BST,NOT_REVIEWED
10.122.98.139,5508,TCP,,4,5,5,0,,02/05/2025 9:13:52 BST,13/05/2025 14:27:07 BST,NOT_REVIEWED
10.122.98.155,3389,TCP,RDP,1,5,5,0,,28/05/2025 23:16:09 BST,30/05/2025 0:44:21 BST,NOT_REVIEWED
10.122.98.155,3389,UDP,RDP,1,1,1,0,,29/05/2025 11:32:42 BST,29/05/2025 11:32:42 BST,NOT_REVIEWED
10.122.98.155,3389,UDP,RDP,1,1,1,0,,29/05/2025 11:32:42 BST,29/05/2025 11:32:42 BST,NOT_REVIEWED
10.122.98.163,445,TCP,netbios-ssn,1,2,2,0,,08/05/2025 13:09:06 BST,29/05/2025 11:07:13 BST,NOT_REVIEWED
10.122.98.163,80,TCP,http,1,2,2,0,,08/05/2025 13:08:55 BST,29/05/2025 11:07:03 BST,NOT_REVIEWED
10.122.98.163,443,TCP,http,1,1,1,0,,06/05/2025 11:24:49 BST,06/05/2025 11:24:49 BST,NOT_REVIEWED
10.122.98.163,443,TCP,http,1,1,1,0,,06/05/2025 11:24:49 BST,06/05/2025 11:24:49 BST,NOT_REVIEWED
10.122.98.4,137,UDP,netbios-ns,1,3,3,0,,15/05/2025 11:52:02 BST,27/05/2025 12:45:47 BST,NOT_REVIEWED
10.122.98.4,80,TCP,http,1,2,2,0,,27/05/2025 12:45:55 BST,27/05/2025 12:45:55 BST,NOT_REVIEWED
10.122.98.48,445,TCP,netbios-ssn,2,49,49,0,,30/04/2025 3:08:44 BST,30/05/2025 0:15:37 BST,NOT_REVIEWED
10.122.98.48,3389,TCP,RDP,1,33,33,0,,30/04/2025 17:04:01 BST,29/05/2025 23:06:57 BST,NOT_REVIEWED
10.122.98.48,80,TCP,http,1,30,30,0,,30/04/2025 3:08:28 BST,30/05/2025 0:15:26 BST,NOT_REVIEWED
10.122.98.48,3389,UDP,RDP,1,3,3,0,,01/05/2025 10:35:06 BST,16/05/2025 12:03:46 BST,NOT_REVIEWED
10.122.98.48,3389,UDP,RDP,1,3,3,0,,01/05/2025 10:35:06 BST,16/05/2025 12:03:46 BST,NOT_REVIEWED
10.122.98.48,3389,UDP,,1,1,1,0,,08/05/2025 22:20:28 BST,08/05/2025 22:20:28 BST,NOT_REVIEWED
10.122.98.53,5508,TCP,,102,33906,33906,0,,30/04/2025 1:00:09 BST,30/05/2025 0:59:04 BST,NOT_REVIEWED
10.122.98.53,8037,UDP,,97,12643,12643,0,,30/04/2025 1:01:49 BST,30/05/2025 0:58:23 BST,NOT_REVIEWED
10.122.98.53,8037,TCP,HTTP/2,12,14,14,0,,06/05/2025 6:42:45 BST,29/05/2025 11:20:36 BST,NOT_REVIEWED
10.122.98.53,5508,TCP,,9,13,13,0,,04/05/2025 22:52:25 BST,29/05/2025 19:40:25 BST,NOT_REVIEWED
10.122.98.53,3389,TCP,RDP,1,1,1,0,,16/05/2025 12:03:05 BST,16/05/2025 12:03:05 BST,NOT_REVIEWED
10.122.98.53,3389,TCP,RDP,1,1,1,0,,16/05/2025 12:03:05 BST,16/05/2025 12:03:05 BST,NOT_REVIEWED
10.123.123.121,50011,UDP,,1,1,1,0,,09/05/2025 9:07:39 BST,09/05/2025 9:07:39 BST,NOT_REVIEWED
10.123.123.121,50011,UDP,,1,1,1,0,,09/05/2025 9:07:39 BST,09/05/2025 9:07:39 BST,NOT_REVIEWED
10.123.123.121,50027,UDP,,1,1,1,0,,09/05/2025 9:07:39 BST,09/05/2025 9:07:39 BST,NOT_REVIEWED
10.123.43.72,50765,UDP,stun-nat,1,1,1,0,,30/04/2025 17:02:13 BST,30/04/2025 17:02:13 BST,NOT_REVIEWED
10.123.43.72,54922,UDP,stun-nat,1,1,1,0,,30/04/2025 17:24:02 BST,30/04/2025 17:24:02 BST,NOT_REVIEWED
10.123.43.72,54922,UDP,stun-nat,1,1,1,0,,30/04/2025 17:24:02 BST,30/04/2025 17:24:02 BST,NOT_REVIEWED
10.123.43.72,50765,UDP,stun-nat,1,1,1,0,,30/04/2025 17:02:13 BST,30/04/2025 17:02:13 BST,NOT_REVIEWED
10.123.75.150,36408,UDP,stun-nat,1,1,1,0,,30/04/2025 7:31:25 BST,30/04/2025 7:31:25 BST,NOT_REVIEWED
10.123.75.150,36408,UDP,stun-nat,1,1,1,0,,30/04/2025 7:31:25 BST,30/04/2025 7:31:25 BST,NOT_REVIEWED
10.126.112.199,8200,TCP,ssl,1,21,21,0,,09/05/2025 10:45:39 BST,29/05/2025 9:31:50 BST,NOT_REVIEWED
10.126.112.228,4491,TCP,http,6,407,407,0,,30/04/2025 11:01:40 BST,30/05/2025 0:59:23 BST,NOT_REVIEWED
10.126.112.228,3124,TCP,,2,5,5,0,,28/05/2025 9:04:18 BST,30/05/2025 0:16:48 BST,NOT_REVIEWED
10.126.112.228,445,TCP,netbios-ssn,1,1,1,0,,01/05/2025 7:15:50 BST,01/05/2025 7:15:50 BST,NOT_REVIEWED
10.126.112.228,3389,TCP,RDP,1,1,1,0,,29/05/2025 23:42:01 BST,29/05/2025 23:42:01 BST,NOT_REVIEWED
10.126.112.228,445,TCP,netbios-ssn,1,1,1,0,,01/05/2025 7:15:50 BST,01/05/2025 7:15:50 BST,NOT_REVIEWED
10.126.112.228,445,TCP,netbios-ssn,1,1,1,0,,01/05/2025 7:15:50 BST,01/05/2025 7:15:50 BST,NOT_REVIEWED
10.126.112.228,3389,TCP,RDP,1,1,1,0,,29/05/2025 23:42:01 BST,29/05/2025 23:42:01 BST,NOT_REVIEWED
10.126.114.6,3389,TCP,RDP,1,1,1,0,,05/05/2025 21:16:09 BST,05/05/2025 21:16:09 BST,NOT_REVIEWED
10.126.114.6,3389,TCP,RDP,1,1,1,0,,05/05/2025 21:16:09 BST,05/05/2025 21:16:09 BST,NOT_REVIEWED
10.126.115.38,137,UDP,netbios-ns,1,2,2,0,,29/05/2025 14:02:24 BST,29/05/2025 16:23:01 BST,NOT_REVIEWED
10.126.115.38,9191,TCP,http,1,2,2,0,,29/05/2025 10:33:01 BST,29/05/2025 10:35:25 BST,NOT_REVIEWED
10.126.123.108,3389,TCP,RDP,1,1,1,0,,12/05/2025 11:20:32 BST,12/05/2025 11:20:32 BST,NOT_REVIEWED
10.126.123.108,3389,TCP,RDP,1,1,1,0,,12/05/2025 11:20:32 BST,12/05/2025 11:20:32 BST,NOT_REVIEWED
10.126.123.17,27000,TCP,,1,5,5,0,,05/05/2025 7:22:14 BST,12/05/2025 19:20:25 BST,NOT_REVIEWED
10.126.123.17,60328,TCP,,1,3,3,0,,12/05/2025 17:14:54 BST,12/05/2025 18:20:37 BST,NOT_REVIEWED
10.126.123.17,60328,TCP,,1,3,3,0,,12/05/2025 17:14:54 BST,12/05/2025 18:20:37 BST,NOT_REVIEWED
10.126.123.20,3389,TCP,RDP,1,15,15,0,,30/04/2025 8:05:21 BST,28/05/2025 16:07:56 BST,NOT_REVIEWED
10.126.123.20,445,TCP,netbios-ssn,1,9,9,0,,30/04/2025 8:05:35 BST,22/05/2025 15:04:32 BST,NOT_REVIEWED
10.126.123.20,137,UDP,netbios-ns,1,1,1,0,,28/05/2025 11:18:57 BST,28/05/2025 11:18:57 BST,NOT_REVIEWED
10.126.123.20,137,UDP,netbios-ns,1,1,1,0,,28/05/2025 11:18:57 BST,28/05/2025 11:18:57 BST,NOT_REVIEWED
10.126.123.21,3389,TCP,RDP,1,8,8,0,,30/04/2025 16:02:07 BST,28/05/2025 16:07:56 BST,NOT_REVIEWED
10.126.123.21,445,TCP,netbios-ssn,1,3,3,0,,30/04/2025 8:05:51 BST,28/05/2025 14:03:03 BST,NOT_REVIEWED
10.126.123.23,3389,TCP,RDP,2,2,2,0,,07/05/2025 16:04:42 BST,29/05/2025 17:22:19 BST,NOT_REVIEWED
10.126.123.28,445,TCP,netbios-ssn,1,7,7,0,,01/05/2025 14:00:54 BST,14/05/2025 17:04:54 BST,NOT_REVIEWED
10.126.123.54,3389,TCP,RDP,1,15,15,0,,30/04/2025 8:05:15 BST,28/05/2025 16:07:56 BST,NOT_REVIEWED
10.126.123.54,445,TCP,netbios-ssn,1,9,9,0,,30/04/2025 8:05:29 BST,22/05/2025 12:04:54 BST,NOT_REVIEWED
10.126.123.54,3389,UDP,RDP,1,1,1,0,,02/05/2025 9:17:48 BST,02/05/2025 9:17:48 BST,NOT_REVIEWED
10.126.123.62,8037,UDP,,97,12747,12747,0,,30/04/2025 1:01:49 BST,30/05/2025 0:58:23 BST,NOT_REVIEWED
10.126.123.62,5508,TCP,,102,12654,12654,0,,30/04/2025 1:05:56 BST,30/05/2025 0:59:06 BST,NOT_REVIEWED
10.126.123.62,8037,TCP,,25,337,337,0,,30/04/2025 14:13:33 BST,30/05/2025 0:18:52 BST,NOT_REVIEWED
10.126.123.62,8037,TCP,HTTP/2,23,172,172,0,,30/04/2025 6:58:31 BST,28/05/2025 8:28:37 BST,NOT_REVIEWED
10.126.123.62,5508,TCP,,15,17,17,0,,01/05/2025 19:50:20 BST,29/05/2025 18:52:51 BST,NOT_REVIEWED
10.126.123.62,137,UDP,netbios-ns,1,6,6,0,,09/05/2025 6:37:35 BST,09/05/2025 6:44:33 BST,NOT_REVIEWED
10.126.123.63,3389,TCP,RDP,1,41,41,0,,30/04/2025 8:05:08 BST,27/05/2025 16:03:21 BST,NOT_REVIEWED
10.126.123.63,445,TCP,netbios-ssn,1,29,29,0,,30/04/2025 8:05:24 BST,27/05/2025 8:00:05 BST,NOT_REVIEWED
10.126.123.63,445,TCP,netbios-ssn,1,29,29,0,,30/04/2025 8:05:24 BST,27/05/2025 8:00:05 BST,NOT_REVIEWED
10.126.123.63,5900,TCP,RFB,1,1,1,0,,16/05/2025 8:19:00 BST,16/05/2025 8:19:00 BST,NOT_REVIEWED
10.126.123.63,137,UDP,netbios-ns,1,1,1,0,,07/05/2025 10:01:18 BST,07/05/2025 10:01:18 BST,NOT_REVIEWED
10.126.123.97,2049,TCP,sunrpc,1,1,1,0,,28/05/2025 14:29:34 BST,28/05/2025 14:29:34 BST,NOT_REVIEWED
10.126.123.97,2049,TCP,sunrpc,1,1,1,0,,28/05/2025 14:29:34 BST,28/05/2025 14:29:34 BST,NOT_REVIEWED
10.126.126.26,1433,TCP,Microsoft Data Platform,1,2629,2629,0,,01/05/2025 12:23:35 BST,29/05/2025 0:27:43 BST,NOT_REVIEWED
10.126.126.26,135,TCP,DCE/RPC,1,16,16,0,,01/05/2025 12:23:40 BST,29/05/2025 0:07:31 BST,NOT_REVIEWED
10.126.126.26,135,TCP,epmap,1,3,3,0,,06/05/2025 11:17:26 BST,16/05/2025 13:58:43 BST,NOT_REVIEWED
10.126.126.4,1433,TCP,Microsoft Data Platform,1,3,3,0,,05/05/2025 9:30:43 BST,05/05/2025 21:16:08 BST,NOT_REVIEWED
10.126.126.9,1433,TCP,Microsoft Data Platform,11,44,44,0,,01/05/2025 0:13:36 BST,30/05/2025 0:08:12 BST,NOT_REVIEWED
10.126.127.107,1688,TCP,,96,2860,2108,752,,30/04/2025 1:14:24 BST,30/05/2025 0:19:19 BST,NOT_REVIEWED
10.126.127.107,1688,TCP,DCE/RPC,1,30,30,0,,30/04/2025 2:05:03 BST,24/05/2025 19:04:51 BST,NOT_REVIEWED
10.126.127.110,8834,TCP,ssl,2,20087,20087,0,,30/04/2025 8:05:52 BST,29/05/2025 3:20:03 BST,NOT_REVIEWED
10.126.127.122,27000,TCP,,1,3,3,0,,28/05/2025 12:04:17 BST,28/05/2025 12:04:19 BST,NOT_REVIEWED
10.126.127.122,2080,TCP,,1,1,1,0,,28/05/2025 12:04:20 BST,28/05/2025 12:04:20 BST,NOT_REVIEWED
10.126.127.122,2080,TCP,,1,1,1,0,,28/05/2025 12:06:52 BST,28/05/2025 12:06:52 BST,NOT_REVIEWED
10.126.127.122,2080,TCP,,1,1,1,0,,28/05/2025 12:04:20 BST,28/05/2025 12:04:20 BST,NOT_REVIEWED
10.126.127.122,2080,TCP,,1,1,1,0,,28/05/2025 12:06:52 BST,28/05/2025 12:06:52 BST,NOT_REVIEWED
10.126.127.124,3389,TCP,,1,2,2,0,,14/05/2025 14:49:55 BST,14/05/2025 15:21:42 BST,NOT_REVIEWED
10.126.127.124,3389,TCP,,1,1,1,0,,14/05/2025 15:44:23 BST,14/05/2025 15:44:23 BST,NOT_REVIEWED
10.126.127.124,3389,TCP,,1,1,1,0,,14/05/2025 15:44:23 BST,14/05/2025 15:44:23 BST,NOT_REVIEWED
10.126.127.124,3389,TCP,,1,1,1,0,,14/05/2025 15:44:23 BST,14/05/2025 15:44:23 BST,NOT_REVIEWED
10.126.127.136,445,TCP,netbios-ssn,1,33,33,0,,30/04/2025 8:05:40 BST,27/05/2025 8:00:26 BST,NOT_REVIEWED
10.126.127.136,3389,TCP,RDP,1,29,29,0,,30/04/2025 8:05:27 BST,20/05/2025 13:45:18 BST,NOT_REVIEWED
10.126.127.136,3389,TCP,RDP,1,29,29,0,,30/04/2025 8:05:27 BST,20/05/2025 13:45:18 BST,NOT_REVIEWED
10.126.127.136,443,TCP,,2,3,3,0,,28/05/2025 11:17:52 BST,30/05/2025 0:18:32 BST,NOT_REVIEWED
10.126.127.136,80,TCP,,1,1,1,0,,02/05/2025 17:15:09 BST,02/05/2025 17:15:09 BST,NOT_REVIEWED
10.126.127.136,3389,UDP,RDP,1,1,1,0,,13/05/2025 11:00:13 BST,13/05/2025 11:00:13 BST,NOT_REVIEWED
10.126.127.146,137,UDP,netbios-ns,1,11,11,0,,19/05/2025 11:32:23 BST,19/05/2025 11:32:31 BST,NOT_REVIEWED
10.126.127.146,1801,TCP,MSMQ,1,8,8,0,,19/05/2025 11:31:34 BST,19/05/2025 11:32:15 BST,NOT_REVIEWED
10.126.127.146,2107,TCP,,1,6,6,0,,19/05/2025 11:31:34 BST,19/05/2025 11:32:18 BST,NOT_REVIEWED
10.126.127.146,2103,TCP,,1,6,6,0,,19/05/2025 11:31:34 BST,19/05/2025 11:32:18 BST,NOT_REVIEWED
10.126.127.146,2105,TCP,,1,6,6,0,,19/05/2025 11:31:29 BST,19/05/2025 11:32:18 BST,NOT_REVIEWED
10.126.127.146,5985,TCP,http,1,3,3,0,,19/05/2025 11:31:29 BST,19/05/2025 11:32:51 BST,NOT_REVIEWED
10.126.127.146,2107,TCP,ssl,1,2,2,0,,19/05/2025 11:32:07 BST,19/05/2025 11:32:13 BST,NOT_REVIEWED
10.126.127.146,445,TCP,netbios-ssn,1,2,2,0,,19/05/2025 11:32:25 BST,19/05/2025 11:32:26 BST,NOT_REVIEWED
10.126.127.146,2107,TCP,http,1,2,2,0,,19/05/2025 11:31:39 BST,19/05/2025 11:31:44 BST,NOT_REVIEWED
10.126.127.146,2105,TCP,ssl,1,2,2,0,,19/05/2025 11:32:07 BST,19/05/2025 11:32:13 BST,NOT_REVIEWED
10.126.127.146,3389,TCP,RDP,1,2,2,0,,19/05/2025 11:31:29 BST,19/05/2025 11:32:26 BST,NOT_REVIEWED
10.126.127.146,2103,TCP,http,1,2,2,0,,19/05/2025 11:31:39 BST,19/05/2025 11:31:44 BST,NOT_REVIEWED
10.126.127.146,2103,TCP,ssl,1,2,2,0,,19/05/2025 11:32:07 BST,19/05/2025 11:32:13 BST,NOT_REVIEWED
10.126.127.146,40375,UDP,,1,2,2,0,,19/05/2025 11:32:19 BST,19/05/2025 11:32:22 BST,NOT_REVIEWED
10.126.127.146,135,TCP,epmap,1,2,2,0,,19/05/2025 11:31:29 BST,19/05/2025 11:31:29 BST,NOT_REVIEWED
10.126.127.146,2105,TCP,http,1,2,2,0,,19/05/2025 11:31:39 BST,19/05/2025 11:31:44 BST,NOT_REVIEWED
10.126.127.146,10215,UDP,,1,1,1,0,,19/05/2025 11:32:45 BST,19/05/2025 11:32:45 BST,NOT_REVIEWED
10.126.127.146,2103,TCP,rtsp,1,1,1,0,,19/05/2025 11:31:49 BST,19/05/2025 11:31:49 BST,NOT_REVIEWED
10.126.127.146,1801,TCP,ldap,1,1,1,0,,19/05/2025 11:32:04 BST,19/05/2025 11:32:04 BST,NOT_REVIEWED
10.126.127.146,2103,TCP,kerberos,1,1,1,0,,19/05/2025 11:32:18 BST,19/05/2025 11:32:18 BST,NOT_REVIEWED
10.126.127.146,10215,UDP,,1,1,1,0,,19/05/2025 11:32:45 BST,19/05/2025 11:32:45 BST,NOT_REVIEWED
10.126.127.146,2103,TCP,rtsp,1,1,1,0,,19/05/2025 11:31:49 BST,19/05/2025 11:31:49 BST,NOT_REVIEWED
10.126.127.146,2103,TCP,kerberos,1,1,1,0,,19/05/2025 11:32:18 BST,19/05/2025 11:32:18 BST,NOT_REVIEWED
10.126.127.146,2105,TCP,RDP,1,1,1,0,,19/05/2025 11:32:08 BST,19/05/2025 11:32:08 BST,NOT_REVIEWED
10.126.127.146,5985,TCP,,1,1,1,0,,19/05/2025 11:32:25 BST,19/05/2025 11:32:25 BST,NOT_REVIEWED
10.126.127.146,2105,TCP,rtsp,1,1,1,0,,19/05/2025 11:31:49 BST,19/05/2025 11:31:49 BST,NOT_REVIEWED
10.126.127.146,5985,TCP,,1,1,1,0,,19/05/2025 11:32:25 BST,19/05/2025 11:32:25 BST,NOT_REVIEWED
10.126.127.146,2105,TCP,RDP,1,1,1,0,,19/05/2025 11:32:08 BST,19/05/2025 11:32:08 BST,NOT_REVIEWED
10.126.127.146,60782,UDP,,1,1,1,0,,19/05/2025 11:32:40 BST,19/05/2025 11:32:40 BST,NOT_REVIEWED
10.126.127.146,2105,TCP,RDP,1,1,1,0,,19/05/2025 11:32:08 BST,19/05/2025 11:32:08 BST,NOT_REVIEWED
10.126.127.146,5985,TCP,,1,1,1,0,,19/05/2025 11:32:25 BST,19/05/2025 11:32:25 BST,NOT_REVIEWED
10.126.127.146,2105,TCP,rtsp,1,1,1,0,,19/05/2025 11:31:49 BST,19/05/2025 11:31:49 BST,NOT_REVIEWED
10.126.127.146,2107,TCP,RDP,1,1,1,0,,19/05/2025 11:32:08 BST,19/05/2025 11:32:08 BST,NOT_REVIEWED
10.126.127.146,2107,TCP,RDP,1,1,1,0,,19/05/2025 11:32:08 BST,19/05/2025 11:32:08 BST,NOT_REVIEWED
10.126.127.146,2105,TCP,kerberos,1,1,1,0,,19/05/2025 11:32:18 BST,19/05/2025 11:32:18 BST,NOT_REVIEWED
10.126.127.155,445,TCP,netbios-ssn,1,3,3,0,,02/05/2025 12:01:10 BST,07/05/2025 16:02:12 BST,NOT_REVIEWED
10.126.127.180,137,UDP,netbios-ns,1,5,5,0,,30/04/2025 9:46:27 BST,06/05/2025 9:30:43 BST,NOT_REVIEWED
10.126.127.19,3389,TCP,RDP,1,1,1,0,,12/05/2025 17:23:47 BST,12/05/2025 17:23:47 BST,NOT_REVIEWED
10.126.127.193,81,TCP,http,2,6,6,0,,28/05/2025 2:30:18 BST,29/05/2025 9:54:57 BST,NOT_REVIEWED
10.126.127.201,135,TCP,epmap,13,13,13,0,,04/05/2025 12:50:00 BST,29/05/2025 12:10:38 BST,NOT_REVIEWED
10.126.127.201,135,TCP,DCE/RPC,3,8,8,0,,04/05/2025 15:07:00 BST,29/05/2025 12:12:49 BST,NOT_REVIEWED
10.126.127.201,59212,TCP,DCE/RPC,4,4,4,0,,04/05/2025 12:50:48 BST,22/05/2025 15:42:57 BST,NOT_REVIEWED
10.126.127.201,55163,TCP,DCE/RPC,1,2,2,0,,29/05/2025 12:10:31 BST,29/05/2025 12:13:33 BST,NOT_REVIEWED
10.126.127.201,3389,UDP,,1,1,1,0,,07/05/2025 15:47:59 BST,07/05/2025 15:47:59 BST,NOT_REVIEWED
10.126.127.201,3389,TCP,RDP,1,1,1,0,,13/05/2025 11:00:25 BST,13/05/2025 11:00:25 BST,NOT_REVIEWED
10.126.127.201,3389,UDP,,1,1,1,0,,07/05/2025 15:47:59 BST,07/05/2025 15:47:59 BST,NOT_REVIEWED
10.126.127.201,3389,TCP,RDP,1,1,1,0,,13/05/2025 11:00:25 BST,13/05/2025 11:00:25 BST,NOT_REVIEWED
10.126.127.22,3389,TCP,RDP,1,2,2,0,,28/05/2025 16:04:33 BST,28/05/2025 17:32:25 BST,NOT_REVIEWED
10.126.127.22,111,UDP,,1,1,1,0,,28/05/2025 14:29:17 BST,28/05/2025 14:29:17 BST,NOT_REVIEWED
10.126.127.22,111,UDP,,1,1,1,0,,28/05/2025 14:29:17 BST,28/05/2025 14:29:17 BST,NOT_REVIEWED
10.126.127.220,445,TCP,netbios-ssn,22,198,198,0,,30/04/2025 1:21:18 BST,30/05/2025 0:02:49 BST,NOT_REVIEWED
10.126.127.220,445,TCP,,1,1,1,0,,07/05/2025 2:18:53 BST,07/05/2025 2:18:53 BST,NOT_REVIEWED
10.126.127.236,445,TCP,netbios-ssn,4,55,55,0,,30/04/2025 5:07:04 BST,30/05/2025 0:02:38 BST,NOT_REVIEWED
10.126.127.63,3389,TCP,RDP,1,1,1,0,,07/05/2025 9:15:18 BST,07/05/2025 9:15:18 BST,NOT_REVIEWED
10.126.127.63,3389,TCP,RDP,1,1,1,0,,07/05/2025 9:15:18 BST,07/05/2025 9:15:18 BST,NOT_REVIEWED
10.126.127.8,80,TCP,,1,6,6,0,,28/05/2025 4:03:41 BST,28/05/2025 4:04:11 BST,NOT_REVIEWED
10.126.130.252,389,TCP,ldap,4,563,563,0,,02/05/2025 17:41:14 BST,23/05/2025 7:40:56 BST,NOT_REVIEWED
10.126.130.252,389,UDP,CLDAP,34,236,236,0,,30/04/2025 6:39:45 BST,29/05/2025 21:39:30 BST,NOT_REVIEWED
10.126.130.252,135,TCP,DCE/RPC,2,220,220,0,,02/05/2025 18:27:07 BST,06/05/2025 8:53:59 BST,NOT_REVIEWED
10.126.130.252,88,TCP,kerberos,1,215,215,0,,02/05/2025 17:57:48 BST,06/05/2025 8:50:20 BST,NOT_REVIEWED
10.126.130.252,56227,TCP,ms-netlogon,2,142,142,0,,02/05/2025 18:27:07 BST,06/05/2025 8:53:59 BST,NOT_REVIEWED
10.126.130.252,445,TCP,netbios-ssn,12,66,66,0,,01/05/2025 6:16:22 BST,30/05/2025 0:01:44 BST,NOT_REVIEWED
